Datum;BTC-EUR;ETH-EUR;DOT-EUR;TRX-EUR;ATOM-EUR
2022-12-09;16.244,918;1.198,7405;5,0199;0,0518;9,2454
2022-12-10;16.248,8555;1.201,3325;5,0027;0,052;9,4307
2022-12-11;16.257,1074;1.201,2755;4,9117;0,0513;9,0704
2022-12-12;16.322,6816;1.209,1521;4,904;0,0508;9,1214
2022-12-13;16.736,2578;1.242,9366;4,9668;0,0512;9,1639
2022-12-14;16.687,332;1.226,4049;4,8849;0,0521;9,0006
2022-12-15;16.322,2783;1.190,322;4,9128;0,0524;8,8607
2022-12-16;15.708,3994;1.102,3578;4,3932;0,05;8,1041
2022-12-17;15.852,6514;1.121,4778;4,446;0,0518;8,3042
2022-12-18;15.832,5352;1.119,2905;4,4061;0,0508;8,3751
2022-12-19;15.491,1592;1.100,2423;4,2185;0,0505;8,1439
2022-12-20;15.911,1152;1.146,0234;4,3402;0,0517;8,4336
2022-12-21;15.853,2676;1.144,0159;4,2233;0,0517;8,3393
2022-12-22;15.875,792;1.149,0917;4,2708;0,0524;8,4788
2022-12-23;15.746,6221;1.143,8616;4,1924;0,0508;8,3539
2022-12-24;15.794,0459;1.144,7743;4,1752;0,0513;8,4101
2022-12-25;15.857,2529;1.147,6906;4,2303;0,0516;8,493
2022-12-26;15.902,8232;1.153,2258;4,2972;0,0513;8,6293
2022-12-27;15.716,2168;1.140,1746;4,212;0,0509;8,6627
2022-12-28;15.573,1895;1.119,5769;4,0291;0,0509;8,5814
2022-12-29;15.611,1494;1.127,1421;4,0434;0,0507;8,7673
2022-12-30;15.478,6563;1.118,0494;4,0308;0,0507;8,7303
2022-12-31;15.426,75;1.115,7151;4,0226;0,0508;8,7154
2023-01-01;15.528,4238;1.121,7444;4,0825;0,0512;8,8402
2023-01-02;15.630,7393;1.137,6705;4,2048;0,0517;9,1811
2023-01-03;15.817,3418;1.151,9626;4,2904;0,052;9,6356
2023-01-04;15.899,8418;1.184,7412;4,3657;0,0516;9,6157
2023-01-05;16.002,5439;1.188,4844;4,3889;0,051;9,5773
2023-01-06;15.896,709;1.190,3601;4,3944;0,0492;9,6124
2023-01-07;15.900,0986;1.185,6049;4,3756;0,0488;9,5604
2023-01-08;15.916,1543;1.188,842;4,4318;0,0494;9,7888
2023-01-09;16.022,666;1.231,3268;4,5607;0,0509;10,3671
2023-01-10;16.246,459;1.244,665;4,5805;0,051;10,5497
2023-01-11;16.659,3672;1.289,2229;4,7651;0,0525;10,9931
2023-01-12;17.375,4746;1.305,6647;4,8154;0,0526;11,3028
2023-01-13;18.355,752;1.338,325;4,9802;0,0553;11,4318
2023-01-14;19.344,5742;1.430,079;5,556;0,0571;11,8916
2023-01-15;19.293,4414;1.434,46;5,4774;0,0576;11,8209
2023-01-16;19.544,5039;1.455,7848;5,3647;0,0576;11,3846
2023-01-17;19.613,1309;1.453,1267;5,5204;0,0572;11,2851
2023-01-18;19.160,0039;1.403,5201;5,2307;0,0546;10,7136
2023-01-19;19.464,4395;1.433,1075;5,3589;0,0555;11,1022
2023-01-20;20.848,8223;1.525,9779;5,7511;0,0578;12,1067
2023-01-21;20.940,3594;1.495,8733;5,7453;0,0568;12,0438
2023-01-22;20.912,8477;1.498,8329;5,7116;0,0568;12,2525
2023-01-23;21.096,0078;1.497,7305;6,0498;0,0578;12,0459
2023-01-24;20.786,6621;1.429,4016;5,6812;0,0553;11,4346
2023-01-25;21.168,3535;1.475,7971;5,8658;0,0566;12,4258
2023-01-26;21.143,8594;1.471,6353;5,9438;0,0567;12,0382
2023-01-27;21.228,6445;1.470,0419;6,0411;0,0585;12,4302
2023-01-28;21.182,8906;1.446,2502;5,8849;0,058;12,1466
2023-01-29;21.867,8691;1.514,1355;6,0852;0,0587;12,7112
2023-01-30;21.050,043;1.444,4873;5,7032;0,0574;12,0336
2023-01-31;21.305,5645;1.460,8073;5,7679;0,0573;12,3191
2023-02-01;21.541,9902;1.490,8036;5,8714;0,0574;13,501
2023-02-02;21.524,5742;1.506,9133;5,9933;0,0585;13,1716
2023-02-03;21.701,1738;1.540,6388;6,489;0,0593;13,8784
2023-02-04;21.580,793;1.541,9464;6,3665;0,059;13,5776
2023-02-05;21.276,3672;1.512,2844;6,1586;0,0594;13,6752
2023-02-06;21.213,2402;1.506,4005;6,0534;0,0589;13,1817
2023-02-07;21.680,2031;1.558,1552;6,4693;0,0613;13,9389
2023-02-08;21.407,873;1.540,5083;6,2987;0,0624;14,1349
2023-02-09;20.316,7773;1.439,9645;5,8023;0,0583;12,5725
2023-02-10;20.256,5234;1.417,2888;5,791;0,0592;12,8261
2023-02-11;20.462,0625;1.440,7324;5,8743;0,0597;12,8723
2023-02-12;20.405,873;1.418,9139;5,7847;0,0598;12,6785
2023-02-13;20.322,709;1.404,5099;5,7043;0,0611;12,2458
2023-02-14;20.698,3906;1.450,209;5,8009;0,0622;12,4919
2023-02-15;22.735,5625;1.565,4847;6,182;0,0662;13,3498
2023-02-16;22.149,2754;1.537,7208;5,9386;0,0627;12,5843
2023-02-17;22.923,2188;1.581,4752;6,7918;0,0657;13,2462
2023-02-18;22.949,6758;1.581,5887;6,7951;0,0661;13,2862
2023-02-19;22.770,0645;1.573,7822;6,9671;0,0659;13,2299
2023-02-20;23.243,0625;1.593,9082;7,0604;0,0673;13,4902
2023-02-21;22.941,8262;1.556,6309;6,8055;0,0652;13,0184
2023-02-22;22.363,5781;1.516,9059;6,5817;0,0648;12,5697
2023-02-23;22.995,6426;1.568,6156;6,8983;0,0659;12,9536
2023-02-24;21.916,6406;1.519,525;6,249;0,0641;12,3598
2023-02-25;21.920,4297;1.508,5503;6,1864;0,0642;12,14
2023-02-26;22.325,5215;1.554,7628;6,3388;0,0659;12,2912
2023-02-27;22.171,4824;1.540,4343;6,2096;0,0654;12,0494
2023-02-28;21.885,3359;1.518,3401;5,999;0,0652;11,5958
2023-03-01;22.164,502;1.559,178;6,1247;0,0655;11,9706
2023-03-02;22.150,041;1.554,3116;5,9697;0,0657;11,748
2023-03-03;21.014,5898;1.474,5735;5,6702;0,0631;11,2751
2023-03-04;21.005,8223;1.472,4651;5,5562;0,0627;11,1193
2023-03-05;21.114,1738;1.472,3293;5,6279;0,0633;11,3173
2023-03-06;20.988,7793;1.466,7028;5,542;0,0631;11,2171
2023-03-07;20.999,2324;1.468,3544;5,4831;0,0627;11,0304
2023-03-08;20.587,6094;1.454,2358;5,3042;0,0619;10,3917
2023-03-09;19.235,7031;1.359,015;5,0828;0,0552;10,3988
2023-03-10;18.943,5879;1.341,1134;5,2124;0,0539;10,4633
2023-03-11;19.379,5273;1.392,5862;5,1733;0,0557;10,4426
2023-03-12;20.749,8008;1.488,8259;5,539;0,0606;11,0236
2023-03-13;20.749,8008;1.488,8259;5,539;0,0606;11,0236
2023-03-14;22.565,9414;1.567,0092;5,7029;0,0627;11,202
2023-03-15;23.069,6016;1.588,0996;5,8208;0,0626;12,1838
2023-03-16;23.035,9668;1.565,137;5,5624;0,0617;11,761
2023-03-17;23.604,2129;1.580,2372;5,7483;0,0616;12,1087
2023-03-18;25.505,627;1.667,1008;6,1717;0,0631;12,2633
2023-03-19;25.025,1719;1.634,8748;5,8731;0,0611;11,348
2023-03-20;26.251,6582;1.671,7747;6,0578;0,0625;11,5595
2023-03-21;25.905,3047;1.618,9594;5,6868;0,0607;10,7809
2023-03-22;26.153,6387;1.677,0895;5,925;0,0624;11,0867
2023-03-23;25.124,207;1.598,7865;5,5787;0,0551;10,4339
2023-03-24;26.151,0098;1.676,462;5,8381;0,0602;10,7978
2023-03-25;25.512,3945;1.625,8101;5,5937;0,0589;10,3939
2023-03-26;25.513,7129;1.618,1266;5,4829;0,0591;10,3068
2023-03-27;25.974,1465;1.647,5369;5,6153;0,0596;10,5103
2023-03-28;25.114,8184;1.587,46;5,4354;0,0588;10,0356
2023-03-29;25.156,8418;1.635,5242;5,5949;0,0592;10,3602
2023-03-30;26.145,0605;1.653,6409;5,7004;0,0593;10,5407
2023-03-31;25.708,375;1.644,0421;5,6113;0,0594;10,2217
2023-04-01;26.205,1895;1.676,5792;5,8349;0,0604;10,2944
2023-04-02;26.143,123;1.669,0691;5,8979;0,0615;10,4905
2023-04-03;26.103,3672;1.662,2402;5,8014;0,0605;10,2988
2023-04-04;25.479,7695;1.659,7909;5,8975;0,0603;10,237
2023-04-05;25.706,5078;1.707,4999;5,8788;0,06;10,2926
2023-04-06;25.843,8047;1.750,9688;5,8735;0,0606;10,5744
2023-04-07;25.681,8418;1.715,157;5,7517;0,0605;10,3756
2023-04-08;25.395,7773;1.696,6094;5,6244;0,0601;10,0538
2023-04-09;25.419,8047;1.682,2036;5,5809;0,0602;9,9658
2023-04-10;25.962,4805;1.703,8165;5,6961;0,0611;10,1167
2023-04-11;27.280,2676;1.758,2803;5,7871;0,0619;10,2912
2023-04-12;27.697,0371;1.733,3536;5,8864;0,0609;10,3321
2023-04-13;27.405,6211;1.746,4878;5,8334;0,0591;10,3268
2023-04-14;27.505,623;1.821,068;6,0102;0,0591;10,6944
2023-04-15;27.455,9395;1.892,7687;6,0648;0,0597;11,0436
2023-04-16;27.307,8086;1.884,6807;6,131;0,0594;11,1638
2023-04-17;27.598,1895;1.929,9897;6,2206;0,0606;11,5591
2023-04-18;26.952,8457;1.900,5118;6,1288;0,0602;11,2972
2023-04-19;27.696,791;1.917,5533;6,307;0,0608;11,4393
2023-04-20;26.317,6719;1.768,1086;5,7706;0,0601;10,6914
2023-04-21;25.753,0527;1.771,6038;5,5719;0,0596;10,3868
2023-04-22;24.581,541;1.667,1921;5,2733;0,0586;9,7361
2023-04-23;25.068,7148;1.689,0267;5,365;0,0595;9,9507
2023-04-24;25.101,6484;1.694,037;5,3837;0,0607;9,85
2023-04-25;24.893,0078;1.666,5291;5,328;0,0598;9,8449
2023-04-26;25.785,6738;1.700,4446;5,4666;0,06;10,0691
2023-04-27;25.732,8613;1.689,9182;5,2986;0,059;9,8906
2023-04-28;26.717,7227;1.730,2977;5,4128;0,0596;10,4498
2023-04-29;26.368,0938;1.700,8013;5,346;0,06;10,532
2023-04-30;26.284,8555;1.715,494;5,4282;0,0611;10,5325
2023-05-01;26.581,5801;1.704,6001;5,3595;0,0612;10,5105
2023-05-02;25.610,4648;1.670,1528;5,1673;0,0625;10,036
2023-05-03;26.047,4336;1.699,0359;5,1937;0,0629;10,0271
2023-05-04;26.205,5449;1.720,7444;5,2206;0,0626;10,0283
2023-05-05;26.170,3262;1.703,4325;5,1431;0,063;9,9627
2023-05-06;26.344,9668;1.779,6143;5,2216;0,0633;10,0182
2023-05-07;25.783,2129;1.695,0168;5,0432;0,0627;9,6866
2023-05-08;25.825,0547;1.699,9592;5,1199;0,0629;9,9879
2023-05-09;25.183,9258;1.681,4363;4,8886;0,0622;9,6551
2023-05-10;25.225,3555;1.685,963;4,8598;0,063;9,4814
2023-05-11;25.150,4375;1.677,5618;4,9811;0,0632;10,0139
2023-05-12;24.743,6836;1.646,3148;4,8436;0,062;10,1228
2023-05-13;24.502,4414;1.652,7108;4,8868;0,0632;10,2054
2023-05-14;24.488,3086;1.642,1627;4,8932;0,0634;9,9619
2023-05-15;25.195,0254;1.679,9661;4,957;0,0647;10,1071
